"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-27 10:08:17",1764238097408,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",-1,"t8pcx-1764238096099-d03463cc2d6b","vercel-screenshot/1.0","info","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXVVJ4ADF99JYJE0NHVM","",-1
"2025-11-27 10:08:17",1764238097408,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",-1,"t8pcx-1764238096099-d03463cc2d6b","vercel-screenshot/1.0","error","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXVVJ4ADF99JYJE0NHVM","",-1
"2025-11-27 10:08:17",1764238097241,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",-1,"vz5d9-1764238095829-f92d5e30184b","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","info","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",-1,"iad1",-1,-1,"[0mGET / [31m500 [0m8.126 ms - 148[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXPR5W8HVWETZT3BTNA1","",-1
"2025-11-27 10:08:17",1764238097219,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",-1,"vz5d9-1764238095829-f92d5e30184b","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXPR5W8HVWETZT3BTNA1","",-1
"2025-11-27 10:08:17",1764238097219,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",-1,"vz5d9-1764238095829-f92d5e30184b","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","info","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXPR5W8HVWETZT3BTNA1","",-1
"2025-11-27 10:08:16",1764238096489,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",500,"gtbz5-1764238096446-6a785ff51a8c","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",1025,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHY39MFT426SKCBKWZSFP","FDFLueoZQqEj",1
"2025-11-27 10:08:16",1764238096323,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",500,"qc5f4-1764238096173-6fa9bb0f3302","vercel-screenshot/1.0","error","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",1016,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXY3GYGQ9MH859NFG65B","sBnyLOtBntl4",1
"2025-11-27 10:08:16",1764238096251,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",500,"t8pcx-1764238096099-d03463cc2d6b","vercel-screenshot/1.0","error","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",1066,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXVVJ4ADF99JYJE0NHVM","TudXEEtPWUq4",1
"2025-11-27 10:08:16",1764238096088,"omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app/","GET","",500,"vz5d9-1764238095829-f92d5e30184b","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","omee-fhuf1g1xa-rojit-bhatts-projects.vercel.app","dpl_4wEcpgF3YhRsvXtnwbC9ivh1gexa",1223,"iad1",165,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CHXPR5W8HVWETZT3BTNA1","ceOkxQdouWgU",1
"2025-11-27 10:04:53",1764237893140,"omee-x.vercel.app/","GET","",-1,"lclqs-1764237892715-b442abefd8f1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36","fatal","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Node.js process exited with exit status: 128. The logs above can help with debugging the issue.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CBQDJ67C4G9J3T3B66XAD","",-1
"2025-11-27 10:04:53",1764237893139,"omee-x.vercel.app/","GET","",-1,"lclqs-1764237892715-b442abefd8f1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Error: Failed to lookup view ""warning"" in views directory ""/var/task/views""
    at app.render (/var/task/node_modules/express/lib/application.js:580:17)
    at ServerResponse.render (/var/task/node_modules/express/lib/response.js:1008:7)
    at /var/task/routes/index.js:100:9
    at Layer.handle [as handle_request] (/var/task/node_modules/express/lib/router/layer.js:95:5)
    at next (/var/task/node_modules/express/lib/router/route.js:137:13)
    at Route.dispatch (/var/task/node_modules/express/lib/router/route.js:112:3)
    at Layer.handle [as handle_request] (/var/task/node_modules/express/lib/router/layer.js:95:5)
    at /var/task/node_modules/express/lib/router/index.js:281:22
    at router.process_params (/var/task/node_modules/express/lib/router/index.js:335:12)
    at next (/var/task/node_modules/express/lib/router/index.js:275:10)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CBQDJ67C4G9J3T3B66XAD","",-1
"2025-11-27 10:04:53",1764237893104,"omee-x.vercel.app/","GET","",-1,"lclqs-1764237892715-b442abefd8f1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36","info","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"[0mGET / [31m500 [0m34.747 ms - 148[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CBQDJ67C4G9J3T3B66XAD","",-1
"2025-11-27 10:04:53",1764237893078,"omee-x.vercel.app/","GET","",-1,"lclqs-1764237892715-b442abefd8f1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36","info","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CBQDJ67C4G9J3T3B66XAD","",-1
"2025-11-27 10:04:53",1764237893078,"omee-x.vercel.app/","GET","",-1,"lclqs-1764237892715-b442abefd8f1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CBQDJ67C4G9J3T3B66XAD","",-1
"2025-11-27 10:04:53",1764237893042,"omee-x.vercel.app/","GET","",500,"lclqs-1764237892715-b442abefd8f1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",115,"iad1",145,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2CBQDJ67C4G9J3T3B66XAD","z5mIRn6MeZoW",1
"2025-11-27 10:03:50",1764237830910,"omee-x.vercel.app/","GET","",-1,"f5ctx-1764237828911-a2c356ee6244","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","fatal","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Node.js process exited with exit status: 128. The logs above can help with debugging the issue.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9SWJ9WFYF3C07613M62R","",-1
"2025-11-27 10:03:50",1764237830910,"omee-x.vercel.app/","GET","",-1,"f5ctx-1764237828911-a2c356ee6244","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Error: Failed to lookup view ""warning"" in views directory ""/var/task/views""
    at app.render (/var/task/node_modules/express/lib/application.js:580:17)
    at ServerResponse.render (/var/task/node_modules/express/lib/response.js:1008:7)
    at /var/task/routes/index.js:100:9
    at Layer.handle [as handle_request] (/var/task/node_modules/express/lib/router/layer.js:95:5)
    at next (/var/task/node_modules/express/lib/router/route.js:137:13)
    at Route.dispatch (/var/task/node_modules/express/lib/router/route.js:112:3)
    at Layer.handle [as handle_request] (/var/task/node_modules/express/lib/router/layer.js:95:5)
    at /var/task/node_modules/express/lib/router/index.js:281:22
    at router.process_params (/var/task/node_modules/express/lib/router/index.js:335:12)
    at next (/var/task/node_modules/express/lib/router/index.js:275:10)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9SWJ9WFYF3C07613M62R","",-1
"2025-11-27 10:03:50",1764237830908,"omee-x.vercel.app/","GET","",-1,"f5ctx-1764237828911-a2c356ee6244","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"[0mGET / [31m500 [0m8.174 ms - 148[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9SWJ9WFYF3C07613M62R","",-1
"2025-11-27 10:03:50",1764237830889,"omee-x.vercel.app/","GET","",-1,"f5ctx-1764237828911-a2c356ee6244","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9SWJ9WFYF3C07613M62R","",-1
"2025-11-27 10:03:50",1764237830889,"omee-x.vercel.app/","GET","",-1,"f5ctx-1764237828911-a2c356ee6244","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9SWJ9WFYF3C07613M62R","",-1
"2025-11-27 10:03:50",1764237830034,"omee-x.vercel.app/","GET","",500,"f5ctx-1764237828911-a2c356ee6244","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/app.js","omee-x.vercel.app","omee-x.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",895,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9SWJ9WFYF3C07613M62R","did6piCH47nv",1
"2025-11-27 10:03:48",1764237828974,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.png","GET","",-1,"nwlps-1764237828085-ba3cfbf76aca","vercel-favicon/1.0","fatal","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Node.js process exited with exit status: 128. The logs above can help with debugging the issue.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9R0VJQ54EWS3D7CT2TQ7","",-1
"2025-11-27 10:03:48",1764237828972,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.png","GET","",-1,"nwlps-1764237828085-ba3cfbf76aca","vercel-favicon/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"[0mGET /favicon.png [33m404 [0m4.337 ms - 150[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9R0VJQ54EWS3D7CT2TQ7","",-1
"2025-11-27 10:03:48",1764237828958,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.png","GET","",-1,"nwlps-1764237828085-ba3cfbf76aca","vercel-favicon/1.0","error","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9R0VJQ54EWS3D7CT2TQ7","",-1
"2025-11-27 10:03:48",1764237828958,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.png","GET","",-1,"nwlps-1764237828085-ba3cfbf76aca","vercel-favicon/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9R0VJQ54EWS3D7CT2TQ7","",-1
"2025-11-27 10:03:48",1764237828123,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.png","GET","",404,"nwlps-1764237828085-ba3cfbf76aca","vercel-favicon/1.0","warning","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",870,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9R0VJQ54EWS3D7CT2TQ7","1aoq0PPEQjZZ",1
"2025-11-27 10:03:48",1764237828049,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",-1,"nwlps-1764237827146-8388ff2dc5b2","vercel-favicon/1.0","fatal","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Node.js process exited with exit status: 128. The logs above can help with debugging the issue.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9Q3MYFK6Y808FBHMQ9G4","",-1
"2025-11-27 10:03:48",1764237828048,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",-1,"nwlps-1764237827146-8388ff2dc5b2","vercel-favicon/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"[0mGET /favicon.ico [33m404 [0m4.173 ms - 150[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9Q3MYFK6Y808FBHMQ9G4","",-1
"2025-11-27 10:03:48",1764237828034,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",-1,"nwlps-1764237827146-8388ff2dc5b2","vercel-favicon/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9Q3MYFK6Y808FBHMQ9G4","",-1
"2025-11-27 10:03:48",1764237828034,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",-1,"nwlps-1764237827146-8388ff2dc5b2","vercel-favicon/1.0","error","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9Q3MYFK6Y808FBHMQ9G4","",-1
"2025-11-27 10:03:47",1764237827188,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",404,"nwlps-1764237827146-8388ff2dc5b2","vercel-favicon/1.0","warning","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",878,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9Q3MYFK6Y808FBHMQ9G4","QiDV38HC578g",1
"2025-11-27 10:03:47",1764237827039,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/","GET","",-1,"j7qzf-1764237826118-bc6cbb4c92a4","vercel-favicon/1.0","fatal","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Node.js process exited with exit status: 128. The logs above can help with debugging the issue.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9P40W7X7344FN53XS1ZF","",-1
"2025-11-27 10:03:47",1764237827039,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/","GET","",-1,"j7qzf-1764237826118-bc6cbb4c92a4","vercel-favicon/1.0","error","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Error: Failed to lookup view ""warning"" in views directory ""/var/task/views""
    at app.render (/var/task/node_modules/express/lib/application.js:580:17)
    at ServerResponse.render (/var/task/node_modules/express/lib/response.js:1008:7)
    at /var/task/routes/index.js:100:9
    at Layer.handle [as handle_request] (/var/task/node_modules/express/lib/router/layer.js:95:5)
    at next (/var/task/node_modules/express/lib/router/route.js:137:13)
    at Route.dispatch (/var/task/node_modules/express/lib/router/route.js:112:3)
    at Layer.handle [as handle_request] (/var/task/node_modules/express/lib/router/layer.js:95:5)
    at /var/task/node_modules/express/lib/router/index.js:281:22
    at router.process_params (/var/task/node_modules/express/lib/router/index.js:335:12)
    at next (/var/task/node_modules/express/lib/router/index.js:275:10)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9P40W7X7344FN53XS1ZF","",-1
"2025-11-27 10:03:47",1764237827037,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/","GET","",-1,"j7qzf-1764237826118-bc6cbb4c92a4","vercel-favicon/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"[0mGET / [31m500 [0m7.745 ms - 148[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9P40W7X7344FN53XS1ZF","",-1
"2025-11-27 10:03:47",1764237827019,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/","GET","",-1,"j7qzf-1764237826118-bc6cbb4c92a4","vercel-favicon/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Warning: connect.session() MemoryStore is notdesigned for a production environment, as it will leakmemory, and will not scale past a single process.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9P40W7X7344FN53XS1ZF","",-1
"2025-11-27 10:03:47",1764237827019,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/","GET","",-1,"j7qzf-1764237826118-bc6cbb4c92a4","vercel-favicon/1.0","error","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Unhandled Rejection: Error: querySrv ENOTFOUND _mongodb._tcp.cluster.mongodb.net
    at QueryReqWrap.onresolve [as oncomplete] (node:internal/dns/promises:294:17)","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9P40W7X7344FN53XS1ZF","",-1
"2025-11-27 10:03:46",1764237826176,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/","GET","",500,"j7qzf-1764237826118-bc6cbb4c92a4","vercel-favicon/1.0","error","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",879,"iad1",140,2048,"","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9P40W7X7344FN53XS1ZF","BGm9lkSAbaV4",1
"2025-11-27 10:03:45",1764237825634,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",-1,"49m4h-1764237824725-08c35f05b85b","vercel-screenshot/1.0","fatal","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"Node.js process exited with exit status: 128. The logs above can help with debugging the issue.","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9MQY4SD2M4VJ0BMWKPP1","",-1
"2025-11-27 10:03:45",1764237825633,"omee-2yypuqctx-rojit-bhatts-projects.vercel.app/favicon.ico","GET","",-1,"49m4h-1764237824725-08c35f05b85b","vercel-screenshot/1.0","info","production","main","","lambda","/app.js","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","omee-2yypuqctx-rojit-bhatts-projects.vercel.app","dpl_Eu1DX2A3A2QYz4oo2og2eFkomMux",-1,"iad1",-1,-1,"[0mGET /favicon.ico [33m404 [0m4.125 ms - 150[0m","prj_qLiDwWP5oP9tBh8BODDush6bcdIy","","","01KB2C9MQY4SD2M4VJ0BMWKPP1","",-1
